date,order_book_id,symbol,quantity,last_price,avg_price,market_value
2025-02-28,600085.XSHG,同仁堂,100.0,36.1,40.9513,3610.0
2025-02-28,000895.XSHE,双汇发展,200.0,26.88,24.0495,5376.0
2025-02-28,600535.XSHG,天士力,800.0,14.64,13.2022,11712.0
2025-02-28,600887.XSHG,伊利股份,800.0,28.28,23.1709,22624.0
2025-02-28,600016.XSHG,民生银行,4500.0,4.12,3.3437,18540.0
2025-02-28,000725.XSHE,京东方A,2900.0,4.31,3.8136,12499.0
2025-02-28,002033.XSHE,丽江股份,2900.0,8.69,8.5464,25201.0
2025-02-28,600138.XSHG,中青旅,700.0,10.2,9.6624,7140.0
2025-03-03,300142.XSHE,沃森生物,200.0,11.82,14.9639,2364.0
2025-03-03,300122.XSHE,智飞生物,200.0,25.08,43.8614,5016.0
2025-03-03,000069.XSHE,华侨城A,10300.0,2.47,2.5819,25441.0
2025-03-03,600085.XSHG,同仁堂,100.0,36.56,40.9513,3656.0
2025-03-03,000895.XSHE,双汇发展,200.0,27.25,24.0495,5450.0
2025-03-03,600535.XSHG,天士力,800.0,14.99,13.2022,11992.0
2025-03-03,600887.XSHG,伊利股份,800.0,27.9,23.1709,22320.0
2025-03-03,600016.XSHG,民生银行,4500.0,4.15,3.3437,18675.0
2025-03-03,000725.XSHE,京东方A,2900.0,4.34,3.8136,12586.0
2025-03-03,002033.XSHE,丽江股份,3300.0,8.72,8.577,28776.0
2025-03-03,600138.XSHG,中青旅,700.0,10.09,9.6624,7063.0
2025-03-04,300142.XSHE,沃森生物,200.0,11.89,14.9639,2378.0
2025-03-04,300122.XSHE,智飞生物,200.0,25.09,43.8614,5018.0
2025-03-04,000069.XSHE,华侨城A,10300.0,2.46,2.5819,25338.0
2025-03-04,600085.XSHG,同仁堂,100.0,36.49,40.9513,3649.0
2025-03-04,000895.XSHE,双汇发展,200.0,27.06,24.0495,5412.0
2025-03-04,600535.XSHG,天士力,800.0,15.12,13.2022,12096.0
2025-03-04,600887.XSHG,伊利股份,800.0,27.77,23.1709,22216.0
2025-03-04,600016.XSHG,民生银行,4500.0,4.15,3.3437,18675.0
2025-03-04,000725.XSHE,京东方A,2900.0,4.37,3.8136,12673.0
2025-03-04,002033.XSHE,丽江股份,3300.0,8.89,8.577,29337.0
2025-03-04,600138.XSHG,中青旅,700.0,10.15,9.6624,7105.0
2025-03-05,300142.XSHE,沃森生物,200.0,11.73,14.9639,2346.0
2025-03-05,300122.XSHE,智飞生物,200.0,24.76,43.8614,4952.0
2025-03-05,000069.XSHE,华侨城A,10300.0,2.42,2.5819,24926.0
2025-03-05,600085.XSHG,同仁堂,100.0,36.3,40.9513,3630.0
2025-03-05,000895.XSHE,双汇发展,200.0,26.86,24.0495,5372.0
2025-03-05,600535.XSHG,天士力,800.0,15.04,13.2022,12032.0
2025-03-05,600887.XSHG,伊利股份,800.0,27.79,23.1709,22232.0
2025-03-05,600016.XSHG,民生银行,4500.0,4.2,3.3437,18900.0
2025-03-05,000725.XSHE,京东方A,2900.0,4.38,3.8136,12702.0
2025-03-05,002033.XSHE,丽江股份,3300.0,8.88,8.577,29304.0
2025-03-05,600138.XSHG,中青旅,600.0,10.13,9.6624,6078.0
2025-03-06,300142.XSHE,沃森生物,200.0,12.13,14.9639,2426.0
2025-03-06,300122.XSHE,智飞生物,200.0,25.5,43.8614,5100.0
2025-03-06,000069.XSHE,华侨城A,10300.0,2.49,2.5819,25647.0
2025-03-06,600085.XSHG,同仁堂,100.0,36.37,40.9513,3637.0
2025-03-06,000895.XSHE,双汇发展,200.0,26.63,24.0495,5326.0
2025-03-06,600535.XSHG,天士力,800.0,15.02,13.2022,12016.0
2025-03-06,600887.XSHG,伊利股份,800.0,27.99,23.1709,22392.0
2025-03-06,600016.XSHG,民生银行,4500.0,4.14,3.3437,18630.0
2025-03-06,000725.XSHE,京东方A,2900.0,4.45,3.8136,12905.0
2025-03-06,002033.XSHE,丽江股份,3300.0,8.91,8.577,29403.0
2025-03-06,600138.XSHG,中青旅,600.0,10.21,9.6624,6126.0
2025-03-07,300142.XSHE,沃森生物,200.0,11.83,14.9639,2366.0
2025-03-07,300122.XSHE,智飞生物,200.0,25.01,43.8614,5002.0
2025-03-07,000069.XSHE,华侨城A,10300.0,2.44,2.5819,25132.0
2025-03-07,600085.XSHG,同仁堂,100.0,36.37,40.9513,3637.0
2025-03-07,000895.XSHE,双汇发展,200.0,26.39,24.0495,5278.0
2025-03-07,600535.XSHG,天士力,800.0,14.89,13.2022,11912.0
2025-03-07,600887.XSHG,伊利股份,800.0,27.75,23.1709,22200.0
2025-03-07,600016.XSHG,民生银行,4500.0,4.13,3.3437,18585.0
2025-03-07,000725.XSHE,京东方A,2900.0,4.42,3.8136,12818.0
2025-03-07,002033.XSHE,丽江股份,3200.0,8.93,8.577,28576.0
2025-03-07,600138.XSHG,中青旅,600.0,10.19,9.6624,6114.0
2025-03-10,300142.XSHE,沃森生物,200.0,11.75,14.9639,2350.0
2025-03-10,300122.XSHE,智飞生物,200.0,25.08,43.8614,5016.0
2025-03-10,000069.XSHE,华侨城A,10300.0,2.44,2.5819,25132.0
2025-03-10,600085.XSHG,同仁堂,100.0,36.46,40.9513,3646.0
2025-03-10,000895.XSHE,双汇发展,200.0,26.75,24.0495,5350.0
2025-03-10,600535.XSHG,天士力,800.0,15.21,13.2022,12168.0
2025-03-10,600887.XSHG,伊利股份,800.0,27.37,23.1709,21896.0
2025-03-10,600016.XSHG,民生银行,4500.0,4.1,3.3437,18450.0
2025-03-10,000725.XSHE,京东方A,2900.0,4.4,3.8136,12760.0
2025-03-10,002033.XSHE,丽江股份,3100.0,9.28,8.577,28768.0
2025-03-10,600138.XSHG,中青旅,600.0,10.2,9.6624,6120.0
2025-03-11,300142.XSHE,沃森生物,200.0,11.75,14.9639,2350.0
2025-03-11,300122.XSHE,智飞生物,200.0,25.23,43.8614,5046.0
2025-03-11,000069.XSHE,华侨城A,10300.0,2.43,2.5819,25029.0
2025-03-11,600085.XSHG,同仁堂,100.0,36.5,40.9513,3650.0
2025-03-11,000895.XSHE,双汇发展,200.0,26.94,24.0495,5388.0
2025-03-11,600535.XSHG,天士力,800.0,15.05,13.2022,12040.0
2025-03-11,600887.XSHG,伊利股份,800.0,27.64,23.1709,22112.0
2025-03-11,600016.XSHG,民生银行,4500.0,4.11,3.3437,18495.0
2025-03-11,000725.XSHE,京东方A,2900.0,4.4,3.8136,12760.0
2025-03-11,002033.XSHE,丽江股份,3100.0,9.29,8.577,28799.0
2025-03-11,600138.XSHG,中青旅,600.0,10.33,9.6624,6198.0
2025-03-12,300142.XSHE,沃森生物,200.0,11.59,14.9639,2318.0
2025-03-12,300122.XSHE,智飞生物,200.0,25.02,43.8614,5004.0
2025-03-12,000069.XSHE,华侨城A,10300.0,2.42,2.5819,24926.0
2025-03-12,600085.XSHG,同仁堂,100.0,36.19,40.9513,3619.0
2025-03-12,000895.XSHE,双汇发展,200.0,26.51,24.0495,5302.0
2025-03-12,600535.XSHG,天士力,800.0,15.42,13.2022,12336.0
2025-03-12,600887.XSHG,伊利股份,800.0,27.4,23.1709,21920.0
2025-03-12,600016.XSHG,民生银行,4500.0,4.1,3.3437,18450.0
2025-03-12,000725.XSHE,京东方A,2900.0,4.36,3.8136,12644.0
2025-03-12,002033.XSHE,丽江股份,3000.0,9.25,8.577,27750.0
2025-03-12,600138.XSHG,中青旅,600.0,10.3,9.6624,6180.0
2025-03-13,300142.XSHE,沃森生物,200.0,11.44,14.9639,2288.0
2025-03-13,300122.XSHE,智飞生物,200.0,24.7,43.8614,4940.0
2025-03-13,000069.XSHE,华侨城A,10300.0,2.39,2.5819,24617.0
2025-03-13,600085.XSHG,同仁堂,100.0,36.27,40.9513,3627.0
2025-03-13,000895.XSHE,双汇发展,200.0,26.37,24.0495,5274.0
2025-03-13,600535.XSHG,天士力,800.0,15.22,13.2022,12176.0
2025-03-13,600887.XSHG,伊利股份,800.0,27.39,23.1709,21912.0
2025-03-13,600016.XSHG,民生银行,4500.0,4.12,3.3437,18540.0
2025-03-13,000725.XSHE,京东方A,2900.0,4.31,3.8136,12499.0
2025-03-13,002033.XSHE,丽江股份,3000.0,9.34,8.577,28020.0
2025-03-13,600138.XSHG,中青旅,600.0,10.4,9.6624,6240.0
2025-03-14,300142.XSHE,沃森生物,200.0,11.87,14.9639,2374.0
2025-03-14,300122.XSHE,智飞生物,200.0,25.57,43.8614,5114.0
2025-03-14,000069.XSHE,华侨城A,10300.0,2.45,2.5819,25235.0
2025-03-14,600085.XSHG,同仁堂,100.0,37.36,40.9513,3736.0
2025-03-14,000895.XSHE,双汇发展,200.0,26.52,24.0495,5304.0
2025-03-14,600535.XSHG,天士力,800.0,15.35,13.2022,12280.0
2025-03-14,600887.XSHG,伊利股份,800.0,29.75,23.1709,23800.0
2025-03-14,600016.XSHG,民生银行,4500.0,4.16,3.3437,18720.0
2025-03-14,000725.XSHE,京东方A,2900.0,4.4,3.8136,12760.0
2025-03-14,002033.XSHE,丽江股份,2500.0,9.49,8.577,23725.0
2025-03-14,600138.XSHG,中青旅,600.0,10.64,9.6624,6384.0
2025-03-17,300142.XSHE,沃森生物,200.0,11.98,14.9639,2396.0
2025-03-17,300122.XSHE,智飞生物,200.0,25.54,43.8614,5108.0
2025-03-17,000069.XSHE,华侨城A,10300.0,2.51,2.5819,25853.0
2025-03-17,600085.XSHG,同仁堂,100.0,37.05,40.9513,3705.0
2025-03-17,000895.XSHE,双汇发展,200.0,26.33,24.0495,5266.0
2025-03-17,600535.XSHG,天士力,800.0,15.28,13.2022,12224.0
2025-03-17,600887.XSHG,伊利股份,800.0,29.11,23.1709,23288.0
2025-03-17,600016.XSHG,民生银行,4500.0,4.16,3.3437,18720.0
2025-03-17,000725.XSHE,京东方A,2900.0,4.38,3.8136,12702.0
2025-03-17,002033.XSHE,丽江股份,2000.0,9.69,8.577,19380.0
2025-03-17,600138.XSHG,中青旅,600.0,10.62,9.6624,6372.0
2025-03-18,300142.XSHE,沃森生物,200.0,11.99,14.9639,2398.0
2025-03-18,300122.XSHE,智飞生物,200.0,25.75,43.8614,5150.0
2025-03-18,000069.XSHE,华侨城A,10300.0,2.47,2.5819,25441.0
2025-03-18,600085.XSHG,同仁堂,100.0,36.92,40.9513,3692.0
2025-03-18,000895.XSHE,双汇发展,200.0,25.97,24.0495,5194.0
2025-03-18,600535.XSHG,天士力,800.0,15.16,13.2022,12128.0
2025-03-18,600887.XSHG,伊利股份,800.0,28.81,23.1709,23048.0
2025-03-18,600016.XSHG,民生银行,4500.0,4.15,3.3437,18675.0
2025-03-18,000725.XSHE,京东方A,2900.0,4.4,3.8136,12760.0
2025-03-18,002033.XSHE,丽江股份,1900.0,9.95,8.577,18905.0
2025-03-18,600138.XSHG,中青旅,600.0,10.58,9.6624,6348.0
2025-03-19,300142.XSHE,沃森生物,200.0,11.95,14.9639,2390.0
2025-03-19,300122.XSHE,智飞生物,200.0,25.53,43.8614,5106.0
2025-03-19,000069.XSHE,华侨城A,10300.0,2.46,2.5819,25338.0
2025-03-19,600085.XSHG,同仁堂,100.0,36.77,40.9513,3677.0
2025-03-19,000895.XSHE,双汇发展,200.0,26.04,24.0495,5208.0
2025-03-19,600535.XSHG,天士力,800.0,15.17,13.2022,12136.0
2025-03-19,600887.XSHG,伊利股份,800.0,28.64,23.1709,22912.0
2025-03-19,600016.XSHG,民生银行,4500.0,4.16,3.3437,18720.0
2025-03-19,000725.XSHE,京东方A,2900.0,4.35,3.8136,12615.0
2025-03-19,002033.XSHE,丽江股份,1900.0,9.92,8.577,18848.0
2025-03-19,600138.XSHG,中青旅,500.0,10.59,9.6624,5295.0
2025-03-20,300142.XSHE,沃森生物,200.0,11.68,14.9639,2336.0
2025-03-20,300122.XSHE,智飞生物,200.0,25.15,43.8614,5030.0
2025-03-20,000069.XSHE,华侨城A,10300.0,2.46,2.5819,25338.0
2025-03-20,600085.XSHG,同仁堂,100.0,36.67,40.9513,3667.0
2025-03-20,000895.XSHE,双汇发展,200.0,25.92,24.0495,5184.0
2025-03-20,600535.XSHG,天士力,800.0,15.12,13.2022,12096.0
2025-03-20,600887.XSHG,伊利股份,800.0,28.33,23.1709,22664.0
2025-03-20,600016.XSHG,民生银行,4500.0,4.14,3.3437,18630.0
2025-03-20,000725.XSHE,京东方A,2900.0,4.31,3.8136,12499.0
2025-03-20,002033.XSHE,丽江股份,1500.0,9.64,8.577,14460.0
2025-03-20,600138.XSHG,中青旅,500.0,10.62,9.6624,5310.0
2025-03-21,300142.XSHE,沃森生物,200.0,11.52,14.9639,2304.0
2025-03-21,300122.XSHE,智飞生物,200.0,24.74,43.8614,4948.0
2025-03-21,000069.XSHE,华侨城A,10300.0,2.45,2.5819,25235.0
2025-03-21,600085.XSHG,同仁堂,100.0,36.9,40.9513,3690.0
2025-03-21,000895.XSHE,双汇发展,200.0,25.98,24.0495,5196.0
2025-03-21,600535.XSHG,天士力,800.0,15.11,13.2022,12088.0
2025-03-21,600887.XSHG,伊利股份,800.0,27.67,23.1709,22136.0
2025-03-21,600016.XSHG,民生银行,4500.0,4.09,3.3437,18405.0
2025-03-21,000725.XSHE,京东方A,2900.0,4.25,3.8136,12325.0
2025-03-21,002033.XSHE,丽江股份,1500.0,9.62,8.577,14430.0
2025-03-21,600138.XSHG,中青旅,500.0,10.66,9.6624,5330.0
2025-03-24,300142.XSHE,沃森生物,200.0,11.46,14.9639,2292.0
2025-03-24,300122.XSHE,智飞生物,200.0,24.72,43.8614,4944.0
2025-03-24,000069.XSHE,华侨城A,10300.0,2.42,2.5819,24926.0
2025-03-24,600085.XSHG,同仁堂,100.0,37.14,40.9513,3714.0
2025-03-24,000895.XSHE,双汇发展,200.0,25.98,24.0495,5196.0
2025-03-24,600535.XSHG,天士力,800.0,15.03,13.2022,12024.0
2025-03-24,600887.XSHG,伊利股份,800.0,28.01,23.1709,22408.0
2025-03-24,600016.XSHG,民生银行,4500.0,4.08,3.3437,18360.0
2025-03-24,000725.XSHE,京东方A,2900.0,4.27,3.8136,12383.0
2025-03-24,002033.XSHE,丽江股份,1500.0,9.78,8.577,14670.0
2025-03-24,600138.XSHG,中青旅,400.0,10.9,9.6624,4360.0
2025-03-25,300142.XSHE,沃森生物,200.0,11.5,14.9639,2300.0
2025-03-25,300122.XSHE,智飞生物,200.0,24.72,43.8614,4944.0
2025-03-25,000069.XSHE,华侨城A,10300.0,2.46,2.5819,25338.0
2025-03-25,600085.XSHG,同仁堂,100.0,37.01,40.9513,3701.0
2025-03-25,000895.XSHE,双汇发展,200.0,26.27,24.0495,5254.0
2025-03-25,600535.XSHG,天士力,800.0,14.95,13.2022,11960.0
2025-03-25,600887.XSHG,伊利股份,800.0,28.39,23.1709,22712.0
2025-03-25,600016.XSHG,民生银行,4500.0,4.08,3.3437,18360.0
2025-03-25,000725.XSHE,京东方A,2900.0,4.22,3.8136,12238.0
2025-03-25,002033.XSHE,丽江股份,1400.0,9.78,8.577,13692.0
2025-03-25,600138.XSHG,中青旅,400.0,11.15,9.6624,4460.0
2025-03-25,600276.XSHG,恒瑞医药,200.0,44.87,44.585,8974.0
2025-03-26,300142.XSHE,沃森生物,200.0,11.46,14.9639,2292.0
2025-03-26,300122.XSHE,智飞生物,200.0,24.79,43.8614,4958.0
2025-03-26,000069.XSHE,华侨城A,10300.0,2.46,2.5819,25338.0
2025-03-26,600085.XSHG,同仁堂,100.0,36.94,40.9513,3694.0
2025-03-26,000895.XSHE,双汇发展,200.0,26.19,24.0495,5238.0
2025-03-26,600535.XSHG,天士力,800.0,14.78,13.0022,11824.0
2025-03-26,600887.XSHG,伊利股份,800.0,28.28,23.1709,22624.0
2025-03-26,600016.XSHG,民生银行,4500.0,4.04,3.3437,18180.0
2025-03-26,000725.XSHE,京东方A,2900.0,4.22,3.8136,12238.0
2025-03-26,002033.XSHE,丽江股份,1400.0,9.81,8.577,13734.0
2025-03-26,600138.XSHG,中青旅,400.0,11.1,9.6624,4440.0
2025-03-26,600276.XSHG,恒瑞医药,300.0,46.23,45.2467,13869.0
2025-03-27,300142.XSHE,沃森生物,200.0,11.56,14.9639,2312.0
2025-03-27,300122.XSHE,智飞生物,200.0,25.0,43.8614,5000.0
2025-03-27,000069.XSHE,华侨城A,10300.0,2.45,2.5819,25235.0
2025-03-27,600085.XSHG,同仁堂,100.0,37.08,40.9513,3708.0
2025-03-27,000895.XSHE,双汇发展,200.0,26.64,24.0495,5328.0
2025-03-27,600535.XSHG,天士力,800.0,14.97,13.0022,11976.0
2025-03-27,600887.XSHG,伊利股份,800.0,28.41,23.1709,22728.0
2025-03-27,600016.XSHG,民生银行,4500.0,4.04,3.3437,18180.0
2025-03-27,000725.XSHE,京东方A,2900.0,4.21,3.8136,12209.0
2025-03-27,002033.XSHE,丽江股份,1400.0,9.59,8.577,13426.0
2025-03-27,600138.XSHG,中青旅,400.0,10.82,9.6624,4328.0
2025-03-27,600276.XSHG,恒瑞医药,300.0,48.42,45.47,14526.0
